timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
907858563360, -2.541867537326784610e-01, -3.510420323171298818e-01, -4.007650980865739676e+00, -7.906679827902894642e-02, 9.967870464222267080e-01, -9.044558368819621830e-03, 9.067604902639024231e-03, -1.617352821429660636e-01, -4.876672029215408516e-02, -7.798882070731552041e-01, 2.295372319506341907e-03, -1.262561013714669092e-03, 1.269787721218371135e-03, -8.478785719332660896e-04, 2.381812656772410461e-04, 1.244481279374840682e-02, 
907891943110, -2.589629223485402365e-01, -3.512722605677235377e-01, -4.032682734446347617e+00, -8.166016618081450851e-02, 9.965376648005095372e-01, -9.314488135611760644e-03, 1.255150206312060854e-02, -1.640023625729749024e-01, -3.994802250476262723e-02, -7.181846266451387129e-01, 2.204436420036428538e-03, -1.384502155142227102e-03, 1.623909058596718826e-03, -8.477546347330039379e-04, 2.356262394004946914e-04, 1.244446473492534164e-02, 
907925372698, -2.653229078387728812e-01, -3.535238096265968522e-01, -4.055749698571476713e+00, -8.290232654911217081e-02, 9.963980044523038648e-01, -1.132442415835208278e-02, 1.378326498666964349e-02, -1.572282459039561209e-01, -4.166876882818799227e-02, -6.656767885534822238e-01, 2.139920266930922695e-03, -1.234481486119739461e-03, 1.601468031164335207e-03, -8.484464500671100870e-04, 2.382716513432322754e-04, 1.244439588027532184e-02, 
907958645305, -2.710033147946512844e-01, -3.544511669643652940e-01, -4.077412925587380776e+00, -8.437132881167316856e-02, 9.962092034133692708e-01, -1.482250257221244712e-02, 1.513259153449256211e-02, -1.559426899396988142e-01, -2.982553955882868632e-02, -6.383428596123946752e-01, 2.053819764694997992e-03, -1.084330753785802542e-03, 1.516192230508512425e-03, -8.482584355654007591e-04, 2.382015454769569301e-04, 1.244364606245683229e-02, 
907991999133, -2.758275093949062451e-01, -3.547312891833656057e-01, -4.098252484442827637e+00, -8.229966656446047191e-02, 9.962709760315379137e-01, -1.763684832471292679e-02, 1.896968059079129007e-02, -1.453388067598528621e-01, -2.036516284512795982e-02, -6.056391959107140233e-01, 2.121232653329726495e-03, -1.147561272345819141e-03, 1.122730451332745651e-03, -8.496700506605447305e-04, 2.342215147459565043e-04, 1.244276664806844533e-02, 
908025362727, -2.809039049295957713e-01, -3.553988662883400540e-01, -4.117711114237797787e+00, -8.236687287748671593e-02, 9.961148820442988772e-01, -1.935594178052723463e-02, 2.441695189914918490e-02, -1.416896668678422344e-01, -2.239403966445392344e-02, -5.633365553268906423e-01, 2.101150370813330108e-03, -1.072415769612269920e-03, 1.118332666739190644e-03, -8.496554872541796539e-04, 2.342265855518345353e-04, 1.244276141544095951e-02, 
908058719115, -2.855194326912207647e-01, -3.562781957516559794e-01, -4.136034182312694263e+00, -8.344498370509054186e-02, 9.959433973112680194e-01, -2.250735547225128641e-02, 2.504202460251244919e-02, -1.381401972300830561e-01, -3.149247427436167868e-02, -5.380987353934676420e-01, 2.101158482255936679e-03, -1.072484868237054585e-03, 1.118264072243251202e-03, -8.496571579105623119e-04, 2.342288408137843279e-04, 1.244276249011484758e-02, 
908092083492, -2.903783103494959050e-01, -3.576283517868057982e-01, -4.153560417523624260e+00, -8.566656074279500876e-02, 9.957179422382308465e-01, -2.253803138423306207e-02, 2.643968639540798804e-02, -1.520192603209800652e-01, -4.649007364914716639e-02, -5.113945961097986492e-01, 2.106517402964760977e-03, -1.054464773919355867e-03, 1.078833028491924927e-03, -8.496854995965877127e-04, 2.343300460254751666e-04, 1.244276772903688856e-02, 
908125437508, -2.956960221985534543e-01, -3.592483640210212825e-01, -4.170109600767815117e+00, -9.022708058028039435e-02, 9.952698674343127827e-01, -2.232638646065220056e-02, 2.825769585183478261e-02, -1.571185310220645226e-01, -4.213822757558003534e-02, -4.823167299787773366e-01, 2.105929122751718386e-03, -1.024722317796400136e-03, 1.037412661299856598e-03, -8.497026042822889520e-04, 2.344080811427099516e-04, 1.244277107951509073e-02, 
908158800109, -3.010639034533997838e-01, -3.605363546192167368e-01, -4.185928740185524966e+00, -9.170610680521240621e-02, 9.951451550791114986e-01, -2.306371376650446711e-02, 2.727957852494862154e-02, -1.649781125638201396e-01, -3.997252604888608396e-02, -4.650183301584979723e-01, 2.105123023937575423e-03, -1.011723363635479113e-03, 1.024332339664684160e-03, -8.497031431821651729e-04, 2.344243280475563000e-04, 1.244277108815241943e-02, 
908192168094, -3.070795550564750509e-01, -3.619856740632769743e-01, -4.200873518975742016e+00, -9.180282107477413800e-02, 9.949959665156167254e-01, -2.502864606602728248e-02, 3.047680325211516578e-02, -1.886355058723976075e-01, -4.377275455072771049e-02, -4.245857785625617442e-01, 2.101371962685931287e-03, -9.998011180512075130e-04, 1.025087901939264207e-03, -8.497003935404076180e-04, 2.344222627739185908e-04, 1.244277167176312086e-02, 
908225525042, -3.134396790663876997e-01, -3.631312625940275596e-01, -4.214410998797845309e+00, -9.304187075188963263e-02, 9.946610921272402983e-01, -3.253461581243240197e-02, 3.056175500804537287e-02, -1.863140648245585895e-01, -2.226747303628768063e-02, -3.933588672330583513e-01, 2.097639395384519930e-03, -9.839676816998539893e-04, 1.021176491445203918e-03, -8.496977690002126358e-04, 2.344253001310744996e-04, 1.244277017210755100e-02, 
908258963326, -3.196318386818858270e-01, -3.638256540498266411e-01, -4.227236637874494107e+00, -8.979256685053566001e-02, 9.948962889785664121e-01, -3.673932898519022966e-02, 2.772888062628847336e-02, -1.848620943649751380e-01, -2.484205681004544516e-02, -3.696184121366753450e-01, 2.100080517663483089e-03, -9.938594195783398855e-04, 1.025490046691385779e-03, -8.497390025171352263e-04, 2.344552204894821722e-04, 1.244278947831633890e-02, 
908292270212, -3.258164401444296754e-01, -3.647860291931191989e-01, -4.238984126396174723e+00, -9.261158283386763945e-02, 9.947757446191346498e-01, -3.427103155392272754e-02, 2.588066920854506167e-02, -1.878041805686600507e-01, -2.770097906663097215e-02, -3.362926730413598464e-01, 2.099953275487864614e-03, -9.942138232020703969e-04, 1.025490158811258410e-03, -8.496986781950968378e-04, 2.344224968487667996e-04, 1.244277050606732923e-02, 
908325601042, -3.321643106760593933e-01, -3.654558453300854048e-01, -4.249688583637240669e+00, -9.338122841629432902e-02, 9.947604673300121103e-01, -3.669045445088313373e-02, 1.963082700824352739e-02, -1.875043686029933820e-01, -1.705128042186827494e-02, -3.075407713947567179e-01, 2.099952985641449516e-03, -9.942140411425312140e-04, 1.025490203023103532e-03, -8.496986209195321214e-04, 2.344224648830071705e-04, 1.244277036576457371e-02, 
908358948093, -3.381205195055589918e-01, -3.662517063465125511e-01, -4.259596931452228397e+00, -9.397200345368408869e-02, 9.946951427120940270e-01, -4.043056545817631797e-02, 1.077984269828508729e-02, -1.741649796713170550e-01, -2.568537632054020484e-02, -2.872515443682338021e-01, 2.099952889377538177e-03, -9.942140979438110395e-04, 1.025490217636002097e-03, -8.496986012052385557e-04, 2.344224554136213102e-04, 1.244277031457694666e-02, 
908392314395, -3.444201909017129415e-01, -3.663305441531410356e-01, -4.269004851206096518e+00, -9.388661182829692586e-02, 9.944835681970000119e-01, -4.606998464038626617e-02, 8.080422068198032590e-03, -1.835921253065222747e-01, -2.276633989294674087e-03, -2.887725535570018764e-01, 2.086494123426068346e-03, -9.948270783023838854e-04, 1.013871872658265050e-03, -8.509261078435833518e-04, 2.325056135029907706e-04, 1.244373221198181133e-02, 
908425792078, -3.502701361857953333e-01, -3.665140112100941927e-01, -4.279236747423572851e+00, -8.979817033413250993e-02, 9.945302432233539269e-01, -5.278466945702860874e-02, 7.724156203165062282e-03, -1.835666369118810204e-01, -1.670670468319086603e-03, -3.140669571917003022e-01, 2.095929701970302046e-03, -1.008971002532637077e-03, 1.019141709541598320e-03, -8.500815395375143106e-04, 2.338592198821251469e-04, 1.244306033724686122e-02, 
908459028123, -3.559285817353221026e-01, -3.671619123098566750e-01, -4.289734698658314471e+00, -9.112912941178985538e-02, 9.944412968325141433e-01, -5.245507666558809484e-02, 5.518501492626413062e-03, -1.814145947334733777e-01, -5.853205913749441776e-03, -3.115694073321047530e-01, 2.102577922608098431e-03, -1.027459676839426834e-03, 1.029033628663745788e-03, -8.483504123456473128e-04, 2.359904367834289465e-04, 1.244177167122402852e-02, 
908492385249, -3.646954331580912756e-01, -3.644335648343177692e-01, -4.299721586722742295e+00, -9.208498258037918494e-02, 9.942136759380709732e-01, -5.520888322291310490e-02, -3.391426566875180813e-03, -1.883384649563015489e-01, 2.112316651413097268e-02, -3.455848812394660685e-01, 2.013243750710538935e-03, -1.008282398287582921e-03, 9.672708483099626406e-04, -8.590633909935379729e-04, 2.235988213181827177e-04, 1.245016324328283679e-02, 
908525820590, -3.790833264746106268e-01, -3.696646665932864506e-01, -4.310932399686843830e+00, -8.612396727613465253e-02, 9.945752107857434021e-01, -5.784961928048693719e-02, -7.498926604273469312e-03, -2.042031185344709843e-01, 1.240938371901689936e-02, -4.200924236212038587e-01, 2.189436355654173112e-03, -9.025018591254376724e-04, 9.601678441275681352e-04, -8.960996641824349896e-04, 2.427745316135719741e-04, 1.246687333579931528e-02, 
908559086624, -3.858941728886483569e-01, -3.702941574451164564e-01, -4.325206851403740060e+00, -8.553414827546977628e-02, 9.950702347671798176e-01, -5.014138850014372706e-02, -2.231259388209535458e-03, -2.192459755631956664e-01, -1.725088741902871398e-02, -4.267673160075649008e-01, 2.192051003501950448e-03, -9.056822775320268670e-04, 1.014053237177042332e-03, -8.949672157497952927e-04, 2.444881408318740025e-04, 1.246586294297699800e-02, 
908592446698, -3.929347438229853773e-01, -3.707878738523064932e-01, -4.339706582858441131e+00, -8.956828961336947559e-02, 9.947115209054209206e-01, -5.025072332610354409e-02, -1.173234402550689176e-03, -2.061924245361938524e-01, -1.288454070553465836e-02, -4.539754744176878742e-01, 2.191524161055783543e-03, -9.113253346921290935e-04, 1.026064550921480887e-03, -8.949797827139080756e-04, 2.444600607364353587e-04, 1.246586798696404721e-02, 
908625800346, -3.997839232525871034e-01, -3.704254525652679320e-01, -4.356462406021463174e+00, -8.578307451280800522e-02, 9.944646149238370869e-01, -6.060766397660765498e-02, -2.846903372673144968e-03, -2.015958374120553065e-01, 1.455985551913667811e-02, -5.534488274604553171e-01, 2.185816682933373195e-03, -9.963927620921389852e-04, 9.466897835044551244e-04, -8.965634702987294999e-04, 2.426720888346479000e-04, 1.246580028720535582e-02, 
908659293359, -4.071540671322459448e-01, -3.698513015159180517e-01, -4.375613819810204141e+00, -7.921808817744936670e-02, 9.950685907878242809e-01, -5.927051484400105291e-02, 7.071082178172798799e-03, -2.167273696036211006e-01, -9.157302445329215321e-03, -5.757440109538876083e-01, 2.170589431286373047e-03, -1.115602527526850804e-03, 9.046115000049438507e-04, -8.998524234300806337e-04, 2.404612471498581154e-04, 1.246719492951549844e-02, 
908692506296, -4.139678267528960065e-01, -3.703232080843568697e-01, -4.394419210902785977e+00, -8.067002082437262078e-02, 9.956995131363015616e-01, -4.189095350317545430e-02, 1.788785327874952910e-02, -1.808661818872446814e-01, -1.702412384642278120e-02, -5.607672689037372926e-01, 2.176361823517449900e-03, -1.107329971797233175e-03, 9.001184814623733235e-04, -8.995675506906408627e-04, 2.407418036109364667e-04, 1.246703492492343308e-02, 
908725867553, -4.213778332353760314e-01, -3.740033955348486816e-01, -4.413150001825856705e+00, -8.355022313309803939e-02, 9.958624821455357434e-01, -3.425329859263180621e-02, 1.019747051312249776e-02, -1.576162305372612593e-01, -3.216769341108809827e-02, -5.849968299141647954e-01, 2.247766643721899570e-03, -1.069941955411877902e-03, 9.576578353745955575e-04, -9.098317930763157165e-04, 2.510780150558750146e-04, 1.246987381953504163e-02, 
908759374403, -4.251786851578394644e-01, -3.748027257262112610e-01, -4.433488213312055670e+00, -8.309745320112829625e-02, 9.958931098584294928e-01, -3.577421837283607103e-02, 3.454317270504347805e-03, -1.760625394635840224e-01, -4.263254959513831932e-02, -6.018177034852411067e-01, 2.247084702329846511e-03, -1.165282258877138816e-03, 9.319470870141446147e-04, -9.031093884233607795e-04, 2.500712208996079978e-04, 1.246651113040082859e-02, 
908792571915, -4.321484680820447122e-01, -3.772793527486806298e-01, -4.453781487898154978e+00, -8.276773789065400289e-02, 9.960137141477578560e-01, -3.317592162457643629e-02, 2.353936790232004882e-03, -1.756818909685529118e-01, -4.008388788705065375e-02, -6.352228397710497632e-01, 2.304795089321997389e-03, -1.106233307462674113e-03, 9.684523744365902036e-04, -9.073000551521690632e-04, 2.528429994808329253e-04, 1.246772800447916787e-02, 
908825929516, -4.433046877859411761e-01, -3.867553264953431658e-01, -4.475156136231865922e+00, -7.501845040111783380e-02, 9.965193805150052153e-01, -3.628284723742573881e-02, -2.216157429184242248e-03, -1.692200507512829355e-01, -3.982062733490264461e-02, -6.945735680154836444e-01, 2.521254965899525410e-03, -9.851619864326846901e-04, 1.136610554029814351e-03, -9.362348784919090816e-04, 2.824041374777058028e-04, 1.247527296052932527e-02, 
908859303944, -4.500429989027106004e-01, -3.902561392060615031e-01, -4.498390594967524692e+00, -7.316391353190031255e-02, 9.966009197199661163e-01, -3.784840093425443502e-02, -1.071035356177807863e-03, -1.782736024671744135e-01, -8.144955131724371244e-02, -7.035547669113159097e-01, 2.404027797674622088e-03, -1.068677639925953889e-03, 1.398753491595621174e-03, -9.428842061755495678e-04, 2.896580784007876902e-04, 1.247705766162834906e-02, 
908892639489, -4.560206961217320165e-01, -3.928273232105504165e-01, -4.522076512254022518e+00, -8.114499019100633592e-02, 9.961133051012086570e-01, -3.425758692766893432e-02, -4.378414567691333789e-04, -1.821578808863625887e-01, -6.639580487320777269e-02, -7.260941232656917821e-01, 2.390316664780285476e-03, -1.090855038804913225e-03, 1.362004438681159316e-03, -9.429485448326332042e-04, 2.895772817360873228e-04, 1.247701407719312844e-02, 
908926001668, -4.606000133266089369e-01, -3.928223290706434057e-01, -4.547435876666475529e+00, -8.014258173699041754e-02, 9.961281515806932330e-01, -3.566433485744526649e-02, -5.824726614799383834e-03, -1.762276864605483440e-01, -4.116856668514103784e-02, -7.790366920514726345e-01, 2.349451658707129870e-03, -1.188455157706435304e-03, 1.232450982080133964e-03, -9.360475136449698374e-04, 2.838141852756797981e-04, 1.247506953657736249e-02, 
908959356256, -4.677773596078280138e-01, -3.976003403696812266e-01, -4.573794627027734094e+00, -7.639316034389295740e-02, 9.964094460959173061e-01, -3.495331253673724520e-02, -1.051507138390814569e-02, -1.741283489214979774e-01, -5.573093356710608071e-02, -8.172235450431883930e-01, 2.385064547535041286e-03, -1.240996067022589588e-03, 1.344819236935281210e-03, -9.454470477353549241e-04, 2.967099523504255522e-04, 1.247719478298616944e-02, 
908992765933, -4.785635041136356849e-01, -4.036577740640845957e-01, -4.601111977650342411e+00, -7.524671451196127125e-02, 9.966124465582200109e-01, -3.172471979366807415e-02, -9.752203566772119775e-03, -1.929397731893670309e-01, -6.287279923104235890e-02, -8.630568893219588977e-01, 2.400587240851938687e-03, -1.261405061346228609e-03, 1.644783805457441551e-03, -9.722262369040567814e-04, 3.115421670192501484e-04, 1.248375141033951190e-02, 
909026072197, -4.853720387239084944e-01, -4.048493401653768253e-01, -4.630964624939451824e+00, -7.316325248027741313e-02, 9.966690132037019367e-01, -3.538615013122456410e-02, -6.770301688761885470e-03, -2.135523392012139421e-01, -5.397059535303764394e-02, -9.273410931677443791e-01, 2.344961016096446665e-03, -1.242389003486330358e-03, 1.988085529648360873e-03, -9.718411843945515835e-04, 3.089051893884528889e-04, 1.248326606502171872e-02, 
909059425738, -4.892264906094409560e-01, -4.009538437058320359e-01, -4.664028556086891264e+00, -6.978714604697221213e-02, 9.966985785312464374e-01, -4.141041748432143510e-02, -2.622045801560720507e-03, -2.152135766158836117e-01, -2.920113133193985924e-02, -1.012070864321639174e+00, 2.264668256567594923e-03, -1.488876901080779308e-03, 1.676480810724039709e-03, -9.583814036564689389e-04, 2.916473445278505521e-04, 1.247884314452948201e-02, 
909092783680, -4.962966709364688978e-01, -4.016221314063618819e-01, -4.698543075395279267e+00, -6.220039602908950666e-02, 9.972656430821235096e-01, -3.913703734568084458e-02, 7.787179824936599909e-03, -2.294596652665339964e-01, -2.680236349890924644e-02, -1.051904660477576581e+00, 2.239179111682754186e-03, -1.649209227765063325e-03, 1.630673961078133328e-03, -9.589936453599307497e-04, 2.913250937081787425e-04, 1.247896032557534868e-02, 
